83, Federal-gov, Masters
34, State-gov, 12th
34, State-gov, Some-college
34, State-gov, 5th-6th
34, State-gov, Preschool
34, State-gov, 11th
34, State-gov, Doctorate
34, State-gov, 9th
34, State-gov, Assoc-acdm
48, Federal-gov, Masters
48, Federal-gov, Assoc-voc
48, Federal-gov, Bachelors
48, Federal-gov, 10th
48, Federal-gov, 1st-4th
48, Federal-gov, Prof-school
48, Federal-gov, HS-grad
48, Federal-gov, 7th-8th
48, Federal-gov, 12th
48, Federal-gov, Some-college
48, Federal-gov, 5th-6th
48, Federal-gov, Preschool
48, Federal-gov, 11th
48, Federal-gov, Doctorate
48, Federal-gov, 9th
48, Federal-gov, Assoc-acdm
48, ?, Masters
48, ?, Assoc-voc
48, ?, Bachelors
48, ?, 10th
48, ?, 1st-4th
48, ?, Prof-school
48, ?, HS-grad
48, ?, 7th-8th
48, ?, 12th
48, ?, Some-college
48, ?, 5th-6th
48, ?, Preschool
48, ?, 11th
48, ?, Doctorate
48, ?, 9th
48, ?, Assoc-acdm
48, Self-emp-not-inc, Masters
48, Self-emp-not-inc, Assoc-voc
48, Self-emp-not-inc, Bachelors
48, Self-emp-not-inc, 10th
48, Self-emp-not-inc, 1st-4th
48, Self-emp-not-inc, Prof-school
48, Self-emp-not-inc, HS-grad
48, Self-emp-not-inc, 7th-8th
48, Self-emp-not-inc, 12th
48, Self-emp-not-inc, Some-college
48, Self-emp-not-inc, 5th-6th
48, Self-emp-not-inc, Preschool
48, Self-emp-not-inc, 11th
48, Self-emp-not-inc, Doctorate
48, Self-emp-not-inc, 9th
48, Self-emp-not-inc, Assoc-acdm
48, Never-worked, Masters
48, Never-worked, Assoc-voc
48, Never-worked, Bachelors
48, Never-worked, 10th
48, Never-worked, 1st-4th
48, Never-worked, Prof-school
48, Never-worked, HS-grad
48, Never-worked, 7th-8th
48, Never-worked, 12th
48, Never-worked, Some-college
48, Never-worked, 5th-6th
48, Never-worked, Preschool
48, Never-worked, 11th
48, Never-worked, Doctorate
48, Never-worked, 9th
48, Never-worked, Assoc-acdm
48, Local-gov, Masters
48, Local-gov, Assoc-voc
48, Local-gov, Bachelors
48, Local-gov, 10th
48, Local-gov, 1st-4th
48, Local-gov, Prof-school
48, Local-gov, HS-grad
48, Local-gov, 7th-8th
48, Local-gov, 12th
48, Local-gov, Some-college
48, Local-gov, 5th-6th
48, Local-gov, Preschool
48, Local-gov, 11th
48, Local-gov, Doctorate
48, Local-gov, 9th
48, Local-gov, Assoc-acdm
48, Private, Masters
48, Private, Assoc-voc
48, Private, Bachelors
48, Private, 10th
48, Private, 1st-4th
48, Private, Prof-school
48, Private, HS-grad
48, Private, 7th-8th
48, Private, 12th
48, Private, Some-college
48, Private, 5th-6th
48, Private, Preschool
48, Private, 11th
48, Private, Doctorate
48, Private, 9th
48, Private, Assoc-acdm
48, Without-pay, Masters
48, Without-pay, Assoc-voc
48, Without-pay, Bachelors
48, Without-pay, 10th
48, Without-pay, 1st-4th
48, Without-pay, Prof-school
48, Without-pay, HS-grad
48, Without-pay, 7th-8th
48, Without-pay, 12th
48, Without-pay, Some-college
48, Without-pay, 5th-6th
48, Without-pay, Preschool
48, Without-pay, 11th
48, Without-pay, Doctorate
48, Without-pay, 9th
48, Without-pay, Assoc-acdm
48, Self-emp-inc, Masters
48, Self-emp-inc, Assoc-voc
48, Self-emp-inc, Bachelors
48, Self-emp-inc, 10th
48, Self-emp-inc, 1st-4th
48, Self-emp-inc, Prof-school
48, Self-emp-inc, HS-grad
48, Self-emp-inc, 7th-8th
48, Self-emp-inc, 12th
48, Self-emp-inc, Some-college
48, Self-emp-inc, 5th-6th
48, Self-emp-inc, Preschool
48, Self-emp-inc, 11th
48, Self-emp-inc, Doctorate
48, Self-emp-inc, 9th
48, Self-emp-inc, Assoc-acdm
48, State-gov, Masters
48, State-gov, Assoc-voc
48, State-gov, Bachelors
48, State-gov, 10th
48, State-gov, 1st-4th
48, State-gov, Prof-school
48, State-gov, HS-grad
48, State-gov, 7th-8th
48, State-gov, 12th
48, State-gov, Some-college
48, State-gov, 5th-6th
48, State-gov, Preschool
48, State-gov, 11th
48, State-gov, Doctorate
48, State-gov, 9th
48, State-gov, Assoc-acdm
47, Federal-gov, Masters
47, Federal-gov, Assoc-voc
47, Federal-gov, Bachelors
47, Federal-gov, 10th
47, Federal-gov, 1st-4th
47, Federal-gov, Prof-school
47, Federal-gov, HS-grad
47, Federal-gov, 7th-8th
47, Federal-gov, 12th
47, Federal-gov, Some-college
47, Federal-gov, 5th-6th
47, Federal-gov, Preschool
47, Federal-gov, 11th
47, Federal-gov, Doctorate
47, Federal-gov, 9th
47, Federal-gov, Assoc-acdm
47, ?, Masters
47, ?, Assoc-voc
47, ?, Bachelors
47, ?, 10th
47, ?, 1st-4th
47, ?, Prof-school
47, ?, HS-grad
47, ?, 7th-8th
47, ?, 12th
47, ?, Some-college
47, ?, 5th-6th
47, ?, Preschool
47, ?, 11th
47, ?, Doctorate
47, ?, 9th
47, ?, Assoc-acdm
47, Self-emp-not-inc, Masters
47, Self-emp-not-inc, Assoc-voc
47, Self-emp-not-inc, Bachelors
47, Self-emp-not-inc, 10th
47, Self-emp-not-inc, 1st-4th
47, Self-emp-not-inc, Prof-school
47, Self-emp-not-inc, HS-grad
47, Self-emp-not-inc, 7th-8th
47, Self-emp-not-inc, 12th
47, Self-emp-not-inc, Some-college
47, Self-emp-not-inc, 5th-6th
47, Self-emp-not-inc, Preschool
47, Self-emp-not-inc, 11th
47, Self-emp-not-inc, Doctorate
47, Self-emp-not-inc, 9th
47, Self-emp-not-inc, Assoc-acdm
47, Never-worked, Masters
47, Never-worked, Assoc-voc
47, Never-worked, Bachelors
47, Never-worked, 10th
47, Never-worked, 1st-4th
47, Never-worked, Prof-school
47, Never-worked, HS-grad
47, Never-worked, 7th-8th
47, Never-worked, 12th
47, Never-worked, Some-college
47, Never-worked, 5th-6th
47, Never-worked, Preschool
47, Never-worked, 11th
47, Never-worked, Doctorate
47, Never-worked, 9th
47, Never-worked, Assoc-acdm
47, Local-gov, Masters
47, Local-gov, Assoc-voc
47, Local-gov, Bachelors
47, Local-gov, 10th
47, Local-gov, 1st-4th
47, Local-gov, Prof-school
47, Local-gov, HS-grad
47, Local-gov, 7th-8th
47, Local-gov, 12th
47, Local-gov, Some-college
47, Local-gov, 5th-6th
47, Local-gov, Preschool
47, Local-gov, 11th
47, Local-gov, Doctorate
47, Local-gov, 9th
47, Local-gov, Assoc-acdm
47, Private, Masters
47, Private, Assoc-voc
47, Private, Bachelors
47, Private, 10th
47, Private, 1st-4th
47, Private, Prof-school
47, Private, HS-grad
47, Private, 7th-8th
47, Private, 12th
47, Private, Some-college
47, Private, 5th-6th
47, Private, Preschool
47, Private, 11th
47, Private, Doctorate
47, Private, 9th
47, Private, Assoc-acdm
47, Without-pay, Masters
47, Without-pay, Assoc-voc
47, Without-pay, Bachelors
47, Without-pay, 10th
47, Without-pay, 1st-4th
47, Without-pay, Prof-school
47, Without-pay, HS-grad
47, Without-pay, 7th-8th
47, Without-pay, 12th
47, Without-pay, Some-college
47, Without-pay, 5th-6th
47, Without-pay, Preschool
47, Without-pay, 11th
47, Without-pay, Doctorate
47, Without-pay, 9th
47, Without-pay, Assoc-acdm
47, Self-emp-inc, Masters
47, Self-emp-inc, Assoc-voc
47, Self-emp-inc, Bachelors
47, Self-emp-inc, 10th
47, Self-emp-inc, 1st-4th
47, Self-emp-inc, Prof-school
47, Self-emp-inc, HS-grad
47, Self-emp-inc, 7th-8th
47, Self-emp-inc, 12th
47, Self-emp-inc, Some-college
47, Self-emp-inc, 5th-6th
47, Self-emp-inc, Preschool
47, Self-emp-inc, 11th
47, Self-emp-inc, Doctorate
47, Self-emp-inc, 9th
47, Self-emp-inc, Assoc-acdm
47, State-gov, Masters
47, State-gov, Assoc-voc
47, State-gov, Bachelors
47, State-gov, 10th
47, State-gov, 1st-4th
47, State-gov, Prof-school
47, State-gov, HS-grad
47, State-gov, 7th-8th
47, State-gov, 12th
47, State-gov, Some-college
47, State-gov, 5th-6th
47, State-gov, Preschool
47, State-gov, 11th
47, State-gov, Doctorate
47, State-gov, 9th
47, State-gov, Assoc-acdm
90, Federal-gov, Masters
90, Federal-gov, Assoc-voc
90, Federal-gov, Bachelors
90, Federal-gov, 10th
90, Federal-gov, 1st-4th
90, Federal-gov, Prof-school
90, Federal-gov, HS-grad
90, Federal-gov, 7th-8th
90, Federal-gov, 12th
90, Federal-gov, Some-college
90, Federal-gov, 5th-6th
90, Federal-gov, Preschool
90, Federal-gov, 11th
90, Federal-gov, Doctorate
90, Federal-gov, 9th
90, Federal-gov, Assoc-acdm
90, ?, Masters
90, ?, Assoc-voc
90, ?, Bachelors
90, ?, 10th
90, ?, 1st-4th
90, ?, Prof-school
90, ?, HS-grad
90, ?, 7th-8th
90, ?, 12th
90, ?, Some-college
90, ?, 5th-6th
90, ?, Preschool
90, ?, 11th
90, ?, Doctorate
90, ?, 9th
90, ?, Assoc-acdm
90, Self-emp-not-inc, Masters
90, Self-emp-not-inc, Assoc-voc
90, Self-emp-not-inc, Bachelors
90, Self-emp-not-inc, 10th
90, Self-emp-not-inc, 1st-4th
90, Self-emp-not-inc, Prof-school
90, Self-emp-not-inc, HS-grad
90, Self-emp-not-inc, 7th-8th
90, Self-emp-not-inc, 12th
90, Self-emp-not-inc, Some-college
90, Self-emp-not-inc, 5th-6th
90, Self-emp-not-inc, Preschool
90, Self-emp-not-inc, 11th
90, Self-emp-not-inc, Doctorate
90, Self-emp-not-inc, 9th
90, Self-emp-not-inc, Assoc-acdm
90, Never-worked, Masters
90, Never-worked, Assoc-voc
90, Never-worked, Bachelors
90, Never-worked, 10th
90, Never-worked, 1st-4th
90, Never-worked, Prof-school
90, Never-worked, HS-grad
90, Never-worked, 7th-8th
90, Never-worked, 12th
90, Never-worked, Some-college
90, Never-worked, 5th-6th
90, Never-worked, Preschool
90, Never-worked, 11th
90, Never-worked, Doctorate
90, Never-worked, 9th
90, Never-worked, Assoc-acdm
90, Local-gov, Masters
90, Local-gov, Assoc-voc
90, Local-gov, Bachelors
90, Local-gov, 10th
90, Local-gov, 1st-4th
90, Local-gov, Prof-school
90, Local-gov, HS-grad
90, Local-gov, 7th-8th
90, Local-gov, 12th
90, Local-gov, Some-college
90, Local-gov, 5th-6th
90, Local-gov, Preschool
90, Local-gov, 11th
90, Local-gov, Doctorate
90, Local-gov, 9th
90, Local-gov, Assoc-acdm
90, Private, Masters
90, Private, Assoc-voc
90, Private, Bachelors
90, Private, 10th
90, Private, 1st-4th
90, Private, Prof-school
90, Private, HS-grad
90, Private, 7th-8th
90, Private, 12th
90, Private, Some-college
90, Private, 5th-6th
90, Private, Preschool
90, Private, 11th
90, Private, Doctorate
90, Private, 9th
90, Private, Assoc-acdm
90, Without-pay, Masters
90, Without-pay, Assoc-voc
90, Without-pay, Bachelors
90, Without-pay, 10th
90, Without-pay, 1st-4th
90, Without-pay, Prof-school
90, Without-pay, HS-grad
90, Without-pay, 7th-8th
90, Without-pay, 12th
90, Without-pay, Some-college
90, Without-pay, 5th-6th
90, Without-pay, Preschool
90, Without-pay, 11th
90, Without-pay, Doctorate
90, Without-pay, 9th
90, Without-pay, Assoc-acdm
90, Self-emp-inc, Masters
90, Self-emp-inc, Assoc-voc
90, Self-emp-inc, Bachelors
90, Self-emp-inc, 10th
90, Self-emp-inc, 1st-4th
90, Self-emp-inc, Prof-school
90, Self-emp-inc, HS-grad
90, Self-emp-inc, 7th-8th
90, Self-emp-inc, 12th
90, Self-emp-inc, Some-college
90, Self-emp-inc, 5th-6th
90, Self-emp-inc, Preschool
90, Self-emp-inc, 11th
90, Self-emp-inc, Doctorate
90, Self-emp-inc, 9th
90, Self-emp-inc, Assoc-acdm
90, State-gov, Masters
90, State-gov, Assoc-voc
90, State-gov, Bachelors
90, State-gov, 10th
90, State-gov, 1st-4th
90, State-gov, Prof-school
90, State-gov, HS-grad
90, State-gov, 7th-8th
90, State-gov, 12th
90, State-gov, Some-college
90, State-gov, 5th-6th
90, State-gov, Preschool
90, State-gov, 11th
90, State-gov, Doctorate
90, State-gov, 9th
90, State-gov, Assoc-acdm
29, Federal-gov, Masters
29, Federal-gov, Assoc-voc
29, Federal-gov, Bachelors
29, Federal-gov, 10th
29, Federal-gov, 1st-4th
29, Federal-gov, Prof-school
29, Federal-gov, HS-grad
29, Federal-gov, 7th-8th
29, Federal-gov, 12th
29, Federal-gov, Some-college
29, Federal-gov, 5th-6th
29, Federal-gov, Preschool
29, Federal-gov, 11th
29, Federal-gov, Doctorate
29, Federal-gov, 9th
29, Federal-gov, Assoc-acdm
29, ?, Masters
29, ?, Assoc-voc
29, ?, Bachelors
29, ?, 10th
29, ?, 1st-4th
29, ?, Prof-school
29, ?, HS-grad
29, ?, 7th-8th
29, ?, 12th
29, ?, Some-college
29, ?, 5th-6th
29, ?, Preschool
29, ?, 11th
29, ?, Doctorate
29, ?, 9th
29, ?, Assoc-acdm
29, Self-emp-not-inc, Masters
29, Self-emp-not-inc, Assoc-voc
29, Self-emp-not-inc, Bachelors
29, Self-emp-not-inc, 10th
29, Self-emp-not-inc, 1st-4th
29, Self-emp-not-inc, Prof-school
29, Self-emp-not-inc, HS-grad
29, Self-emp-not-inc, 7th-8th
29, Self-emp-not-inc, 12th
29, Self-emp-not-inc, Some-college
29, Self-emp-not-inc, 5th-6th
29, Self-emp-not-inc, Preschool
29, Self-emp-not-inc, 11th
29, Self-emp-not-inc, Doctorate
29, Self-emp-not-inc, 9th
29, Self-emp-not-inc, Assoc-acdm
29, Never-worked, Masters
29, Never-worked, Assoc-voc
29, Never-worked, Bachelors
29, Never-worked, 10th
29, Never-worked, 1st-4th
29, Never-worked, Prof-school
29, Never-worked, HS-grad
29, Never-worked, 7th-8th
29, Never-worked, 12th
29, Never-worked, Some-college
29, Never-worked, 5th-6th
29, Never-worked, Preschool
29, Never-worked, 11th
29, Never-worked, Doctorate
29, Never-worked, 9th
29, Never-worked, Assoc-acdm
29, Local-gov, Masters
29, Local-gov, Assoc-voc
29, Local-gov, Bachelors
29, Local-gov, 10th
29, Local-gov, 1st-4th
29, Local-gov, Prof-school
29, Local-gov, HS-grad
29, Local-gov, 7th-8th
29, Local-gov, 12th
29, Local-gov, Some-college
29, Local-gov, 5th-6th
29, Local-gov, Preschool
29, Local-gov, 11th
29, Local-gov, Doctorate
29, Local-gov, 9th
29, Local-gov, Assoc-acdm
29, Private, Masters
29, Private, Assoc-voc
29, Private, Bachelors
29, Private, 10th
29, Private, 1st-4th
29, Private, Prof-school
29, Private, HS-grad
29, Private, 7th-8th
29, Private, 12th
29, Private, Some-college
29, Private, 5th-6th
29, Private, Preschool
29, Private, 11th
29, Private, Doctorate
29, Private, 9th
29, Private, Assoc-acdm
29, Without-pay, Masters
29, Without-pay, Assoc-voc
29, Without-pay, Bachelors
29, Without-pay, 10th
29, Without-pay, 1st-4th
29, Without-pay, Prof-school
29, Without-pay, HS-grad
29, Without-pay, 7th-8th
29, Without-pay, 12th
29, Without-pay, Some-college
29, Without-pay, 5th-6th
29, Without-pay, Preschool
29, Without-pay, 11th
29, Without-pay, Doctorate
29, Without-pay, 9th
29, Without-pay, Assoc-acdm
29, Self-emp-inc, Masters
29, Self-emp-inc, Assoc-voc
29, Self-emp-inc, Bachelors
29, Self-emp-inc, 10th
29, Self-emp-inc, 1st-4th
29, Self-emp-inc, Prof-school
29, Self-emp-inc, HS-grad
29, Self-emp-inc, 7th-8th
29, Self-emp-inc, 12th
29, Self-emp-inc, Some-college
29, Self-emp-inc, 5th-6th
29, Self-emp-inc, Preschool
29, Self-emp-inc, 11th
29, Self-emp-inc, Doctorate
29, Self-emp-inc, 9th
29, Self-emp-inc, Assoc-acdm
29, State-gov, Masters
29, State-gov, Assoc-voc
29, State-gov, Bachelors
29, State-gov, 10th
29, State-gov, 1st-4th
29, State-gov, Prof-school
29, State-gov, HS-grad
29, State-gov, 7th-8th
29, State-gov, 12th
29, State-gov, Some-college
29, State-gov, 5th-6th
29, State-gov, Preschool
29, State-gov, 11th
29, State-gov, Doctorate
29, State-gov, 9th
29, State-gov, Assoc-acdm
41, Federal-gov, Masters
41, Federal-gov, Assoc-voc
41, Federal-gov, Bachelors
41, Federal-gov, 10th
41, Federal-gov, 1st-4th
41, Federal-gov, Prof-school
41, Federal-gov, HS-grad
41, Federal-gov, 7th-8th
41, Federal-gov, 12th
41, Federal-gov, Some-college
41, Federal-gov, 5th-6th
41, Federal-gov, Preschool
41, Federal-gov, 11th
41, Federal-gov, Doctorate
41, Federal-gov, 9th
41, Federal-gov, Assoc-acdm
41, ?, Masters
41, ?, Assoc-voc
41, ?, Bachelors
41, ?, 10th
41, ?, 1st-4th
41, ?, Prof-school
41, ?, HS-grad
41, ?, 7th-8th
41, ?, 12th
41, ?, Some-college
41, ?, 5th-6th
41, ?, Preschool
41, ?, 11th
41, ?, Doctorate
41, ?, 9th
41, ?, Assoc-acdm
41, Self-emp-not-inc, Masters
41, Self-emp-not-inc, Assoc-voc
41, Self-emp-not-inc, Bachelors
41, Self-emp-not-inc, 10th
41, Self-emp-not-inc, 1st-4th
41, Self-emp-not-inc, Prof-school
41, Self-emp-not-inc, HS-grad
41, Self-emp-not-inc, 7th-8th
41, Self-emp-not-inc, 12th
41, Self-emp-not-inc, Some-college
41, Self-emp-not-inc, 5th-6th
41, Self-emp-not-inc, Preschool
41, Self-emp-not-inc, 11th
41, Self-emp-not-inc, Doctorate
41, Self-emp-not-inc, 9th
41, Self-emp-not-inc, Assoc-acdm
41, Never-worked, Masters
41, Never-worked, Assoc-voc
41, Never-worked, Bachelors
41, Never-worked, 10th
41, Never-worked, 1st-4th
41, Never-worked, Prof-school
41, Never-worked, HS-grad
41, Never-worked, 7th-8th
41, Never-worked, 12th
41, Never-worked, Some-college
41, Never-worked, 5th-6th
41, Never-worked, Preschool
41, Never-worked, 11th
41, Never-worked, Doctorate
41, Never-worked, 9th
41, Never-worked, Assoc-acdm
41, Local-gov, Masters
41, Local-gov, Assoc-voc
41, Local-gov, Bachelors
41, Local-gov, 10th
41, Local-gov, 1st-4th
41, Local-gov, Prof-school
41, Local-gov, HS-grad
41, Local-gov, 7th-8th
41, Local-gov, 12th
41, Local-gov, Some-college
41, Local-gov, 5th-6th
41, Local-gov, Preschool
41, Local-gov, 11th
41, Local-gov, Doctorate
41, Local-gov, 9th
41, Local-gov, Assoc-acdm
41, Private, Masters
41, Private, Assoc-voc
41, Private, Bachelors
41, Private, 10th
41, Private, 1st-4th
41, Private, Prof-school
41, Private, HS-grad
41, Private, 7th-8th
41, Private, 12th
41, Private, Some-college
41, Private, 5th-6th
41, Private, Preschool
41, Private, 11th
41, Private, Doctorate
41, Private, 9th
41, Private, Assoc-acdm
41, Without-pay, Masters
41, Without-pay, Assoc-voc
41, Without-pay, Bachelors
41, Without-pay, 10th
41, Without-pay, 1st-4th
41, Without-pay, Prof-school
41, Without-pay, HS-grad
41, Without-pay, 7th-8th
41, Without-pay, 12th
41, Without-pay, Some-college
41, Without-pay, 5th-6th
41, Without-pay, Preschool
41, Without-pay, 11th
41, Without-pay, Doctorate
41, Without-pay, 9th
41, Without-pay, Assoc-acdm
41, Self-emp-inc, Masters
41, Self-emp-inc, Assoc-voc
41, Self-emp-inc, Bachelors
41, Self-emp-inc, 10th
41, Self-emp-inc, 1st-4th
41, Self-emp-inc, Prof-school
41, Self-emp-inc, HS-grad
41, Self-emp-inc, 7th-8th
41, Self-emp-inc, 12th
41, Self-emp-inc, Some-college
41, Self-emp-inc, 5th-6th
41, Self-emp-inc, Preschool
41, Self-emp-inc, 11th
41, Self-emp-inc, Doctorate
41, Self-emp-inc, 9th
41, Self-emp-inc, Assoc-acdm
41, State-gov, Masters
41, State-gov, Assoc-voc
41, State-gov, Bachelors
41, State-gov, 10th
41, State-gov, 1st-4th
41, State-gov, Prof-school
41, State-gov, HS-grad
41, State-gov, 7th-8th
41, State-gov, 12th
41, State-gov, Some-college
41, State-gov, 5th-6th
41, State-gov, Preschool
41, State-gov, 11th
41, State-gov, Doctorate
41, State-gov, 9th
41, State-gov, Assoc-acdm
51, Federal-gov, Masters
51, Federal-gov, Assoc-voc
51, Federal-gov, Bachelors
51, Federal-gov, 10th
51, Federal-gov, 1st-4th
51, Federal-gov, Prof-school
51, Federal-gov, HS-grad
51, Federal-gov, 7th-8th
51, Federal-gov, 12th
51, Federal-gov, Some-college
51, Federal-gov, 5th-6th
51, Federal-gov, Preschool
51, Federal-gov, 11th
51, Federal-gov, Doctorate
51, Federal-gov, 9th
51, Federal-gov, Assoc-acdm
51, ?, Masters
51, ?, Assoc-voc
51, ?, Bachelors
51, ?, 10th
51, ?, 1st-4th
51, ?, Prof-school
51, ?, HS-grad
51, ?, 7th-8th
51, ?, 12th
51, ?, Some-college
51, ?, 5th-6th
51, ?, Preschool
51, ?, 11th
51, ?, Doctorate
51, ?, 9th
51, ?, Assoc-acdm
51, Self-emp-not-inc, Masters
51, Self-emp-not-inc, Assoc-voc
51, Self-emp-not-inc, Bachelors
51, Self-emp-not-inc, 10th
51, Self-emp-not-inc, 1st-4th
51, Self-emp-not-inc, Prof-school
51, Self-emp-not-inc, HS-grad
51, Self-emp-not-inc, 7th-8th
51, Self-emp-not-inc, 12th
51, Self-emp-not-inc, Some-college
51, Self-emp-not-inc, 5th-6th
51, Self-emp-not-inc, Preschool
51, Self-emp-not-inc, 11th
51, Self-emp-not-inc, Doctorate
51, Self-emp-not-inc, 9th
51, Self-emp-not-inc, Assoc-acdm
51, Never-worked, Masters
51, Never-worked, Assoc-voc
51, Never-worked, Bachelors
51, Never-worked, 10th
51, Never-worked, 1st-4th
51, Never-worked, Prof-school
51, Never-worked, HS-grad
51, Never-worked, 7th-8th
51, Never-worked, 12th
